"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","La Planta de Shiva","Villanueva del Rosario","","8c","2019-04-16","De lo mejor que he hecho y además muy cerca del flash! Enamorado de la R2!!","De lo mejor que he hecho y además muy cerca del flash! Enamorado de la R2!!","","redpoint","spain",""
"sport","Neoterapia","Cuenca","martin alhaja","8c","2019-03-23","puto Garriga.","puto Garriga.","","redpoint","spain",""
"sport","Variante aresta gore","Mallorca","","8c","2019-03-09","#2go               La mejor línea que he probado... Lastima tener un paso morfo en la original pero se queda para la próxima. Variante 8b+/c? Ni idea.","#2go La mejor línea que he probado... Lastima tener un paso morfo en la original pero se queda para la próxima. Variante 8b+/c? Ni idea.","","redpoint","spain",""
"sport","Giries go home","Mallorca","","8c","2019-03-08","Cerca de hacer a vista. Mi estilo, 8b+?","Cerca de hacer a vista. Mi estilo, 8b+?","","redpoint","spain",""
"sport","Neo","Cuenca","martin alhaja","8c","2019-02-25","Vamos!!! Muy contento con este pegue mágico gracias al flash de Alex! Sobre el grado no se le dan 8c para mí menos pero en un pegue no sabría graduar esto...","Vamos!!! Muy contento con este pegue mágico gracias al flash de Alex! Sobre el grado no se le dan 8c para mí menos pero en un pegue no sabría graduar esto...","","flash","spain",""
"sport","Terapia de grito","Cuenca","martin alhaja","8c","2019-02-17","Para mí dura y un poco antiestilo. Este año 4 pegues y el año pasado 3.","Para mí dura y un poco antiestilo. Este año 4 pegues y el año pasado 3.","","redpoint","spain",""
"sport","Dancing with myselft","El Vellon","","8c","2019-02-06","4 pegues. Ni idea le dan de este grado, no sé graduar saltos supongo que entre esto y 8b+...","4 pegues. Ni idea le dan de este grado, no sé graduar saltos supongo que entre esto y 8b+...","","redpoint","spain","Madrid"
"sport","Escencia de reptil","Cuenca","museo de los horrores","8c","2019-02-02","Brutal 2 días + perdona hoy sin sentir las manos. Esta de 8c/+ yo ya no opino jaja","Brutal 2 días + perdona hoy sin sentir las manos. Esta de 8c/+ yo ya no opino jaja","","redpoint","spain",""
"sport","Mae Terra","Rodellar","boveda","8c","2018-09-05","King lines! Para mi dura. 4 pegues.","King lines! Para mi dura. 4 pegues.","","redpoint","spain",""
"sport","Vision de los bichos","Cuenca","martin alhaja","8c","2018-06-24","1p hace un año y hoy al 4°. Resistencia muy corta. Un plus menos que la original aunque si mas guapa.","1p hace un año y hoy al 4°. Resistencia muy corta. Un plus menos que la original aunque si mas guapa.","","redpoint","spain",""
"sport","L'espiadimonis","Unknown Crag","","8c","2018-03-30","Buenísima a bloque. 2 tardes de pegues.","Buenísima a bloque. 2 tardes de pegues.","","redpoint","spain","Margalef"
"sport","ultima XIII","Cuenca","","8c","2018-01-27","Increible ruton aunque nadie prueba y siempre esta ahí a la sombra sucia... La hizo Barbero hace unos cuantos años y parece que nadie la ha repetido. En mi opinión 8c/+ brutal y de los mejores que he hecho!","Increible ruton aunque nadie prueba y siempre esta ahí a la sombra sucia... La hizo Barbero hace unos cuantos años y parece que nadie la ha repetido. En mi opinión 8c/+ brutal y de los mejores que he hecho!","","redpoint","spain",""
"sport","From lost to the river","Fin del mundo","fin del mundo","8c","2018-01-20","Vaya lanzaco! Buena vía del Ruano Entre 8b+ y 8c según la altura... 6 pegues , 2 días.","Vaya lanzaco! Buena vía del Ruano Entre 8b+ y 8c según la altura... 6 pegues , 2 días.","","redpoint","spain","Madrid"
"sport","Gemma preciosa","El Vellon","","8c","2018-01-14","Pues no esta tan mal la vía para tener sica y solo ser dos movimientos jaja. Muy morfo entorno al 8b+ y el 8c. 2 días 3 yemas.","Pues no esta tan mal la vía para tener sica y solo ser dos movimientos jaja. Muy morfo entorno al 8b+ y el 8c. 2 días 3 yemas.","","redpoint","spain","Madrid"
"sport","Doctor Tendòn","Fin del mundo","","8c","2018-01-13","probe dos días hace dos años y hoy al 2ºp. entran fatal los dedos. Mejor 8c fáil o 8b+/c creo yo...","probe dos días hace dos años y hoy al 2ºp. entran fatal los dedos. Mejor 8c fáil o 8b+/c creo yo...","","redpoint","spain","Madrid"
"sport","mistral negra","Rodellar","las ventanas del mascun","8c","2017-08-18","Coge el primer bloque de mistral y luego una trave cabrona que te lleva al final de pata negra. 8b+/c o 8c facilito.","Coge el primer bloque de mistral y luego una trave cabrona que te lleva al final de pata negra. 8b+/c o 8c facilito.","","redpoint","spain",""
"sport","de buda madre","Rodellar","piscineta","8c","2017-07-26","Ahora si que lo puedo decir... De buda madre!! Que contento de tachar esta de las mejores de pisci y de las mejores de Rode. 6 pegues el verano pasado y 4 pegues este año. 3° ascenso!! Aunque todavia queda hacer la original que tiene pila infinita!","Ahora si que lo puedo decir... De buda madre!! Que contento de tachar esta de las mejores de pisci y de las mejores de Rode. 6 pegues el verano pasado y 4 pegues este año. 3° ascenso!! Aunque todavia queda hacer la original que tiene pila infinita!","","redpoint","spain",""
"sport","Welcome to Tijuana","Rodellar","cafe solo","8c","2017-07-18","Increíble vía de resistencia muy corta. Después de 3 días de duro curro puedo hacer esta clásica vía de Rodellar. Sin escaqueo claro!","Increíble vía de resistencia muy corta. Después de 3 días de duro curro puedo hacer esta clásica vía de Rodellar. Sin escaqueo claro!","","redpoint","spain",""
"sport","me abren el panorama","Patones","","8c","2017-06-28","#FA                8c duro o 8c/+, empieza en la me abren y en la mitad pasa a la panorama para hacer su boulder mas duro. Ojo a la cantidad de pegues que me ha costado (unos 12 días probandola) y cauendome desde el segundo pegue en el ultimo paso... Via de fuerza-resistencia en la que te pide llegar nuevo al ultimo paso para poder bloquear una de hombro y hacer un paso muy largo con pies malos y con mucha mucha tension. Parece que me ha vuelto la motivacion! Supercontento y con ganas de probar la panorama en cuanto vuelva el frio!","#FA 8c duro o 8c/+, empieza en la me abren y en la mitad pasa a la panorama para hacer su boulder mas duro. Ojo a la cantidad de pegues que me ha costado (unos 12 días probandola) y cauendome desde el segundo pegue en el ultimo paso... Via de fuerza-resistencia en la que te pide llegar nuevo al ultimo paso para poder bloquear una de hombro y hacer un paso muy largo con pies malos y con mucha mucha tension. Parece que me ha vuelto la motivacion! Supercontento y con ganas de probar la panorama en cuanto vuelva el frio!","","redpoint","spain","Madrid"
"sport","ondanadas de intentos","Cuenca","rincon de la ermita","8c","2017-03-18","5 pegues. Genial! que siga esta racha!! Ahora a la seta jeje","5 pegues. Genial! que siga esta racha!! Ahora a la seta jeje","","redpoint","spain",""
"sport","Nuria","Cuenca","rincon de la ermita","8c","2017-03-12","Con Anita al otro lado de la cuerda y octavio animando no se podía fallar! Increible via de pura resis que se convierte en mi octavo nº100! 5 pegues entre el que le di el año pasado y este finde. NO SALGO DE CUENCA!!","Con Anita al otro lado de la cuerda y octavio animando no se podía fallar! Increible via de pura resis que se convierte en mi octavo nº100! 5 pegues entre el que le di el año pasado y este finde. NO SALGO DE CUENCA!!","","redpoint","spain",""
"sport","Derecho de admisión","Fin del mundo","waterworld","8c","2017-03-04","Enhorabuena a Carlos por equipar una de las mejoras vias de la zona centro!! Encantado de hacer este ruton!! 2 pegues hoy + 2 pegues el año pasado.","Enhorabuena a Carlos por equipar una de las mejoras vias de la zona centro!! Encantado de hacer este ruton!! 2 pegues hoy + 2 pegues el año pasado.","","redpoint","spain","Madrid"
"sport","Pata negra","Rodellar","las ventanas del mascun","8c","2016-07-12","Desde abajo parece fea, pero la línea es brutal!! Movimientos espectaculares y bloques bien duros. Han sido 8 pegues en 5 días. Se han roto un montón de cantos, y ahora a pasado de tener una sección fácil de resis a tener el bloke de la vía, y no modifica el grado? Pues yo creo k no es el 8c mas duro de Rodellar sino k es 8c/+. Gracias a la gente por el apoyo, se lo debo a ellos!!","Desde abajo parece fea, pero la línea es brutal!! Movimientos espectaculares y bloques bien duros. Han sido 8 pegues en 5 días. Se han roto un montón de cantos, y ahora a pasado de tener una sección fácil de resis a tener el bloke de la vía, y no modifica el grado? Pues yo creo k no es el 8c mas duro de Rodellar sino k es 8c/+. Gracias a la gente por el apoyo, se lo debo a ellos!!","","redpoint","spain",""
"sport","Kundalini","El Vellon","","8c","2015-12-12","Por fin!!! despues de 6 días de duro trabajo. La vía que más me a costado hasta el momento. Con el metodo de Barbero 8c indudable, y respecto a la caña en el 8a, pienso que no vale... Buenísima vía con una única sección dura y sin apenas poder respirar!!","Por fin!!! despues de 6 días de duro trabajo. La vía que más me a costado hasta el momento. Con el metodo de Barbero 8c indudable, y respecto a la caña en el 8a, pienso que no vale... Buenísima vía con una única sección dura y sin apenas poder respirar!!","","redpoint","spain","Madrid"
"sport","El Celiaco-Temascal","Patones","","8c","2015-10-27","Conexión que hizo Erik Lopez que consiste en hacer lo duro de ""el celiaco y la ataca"" y pasarte a la temascal. Un bloque de dos dinámicos con puertas inhumanas. Vaya progresion, el primer día que no me canteé hasta hoy que pude enlazar todos los pasos... Tras 16 pegues en 6 días. K contento!! Y k motivación!!","Conexión que hizo Erik Lopez que consiste en hacer lo duro de ""el celiaco y la ataca"" y pasarte a la temascal. Un bloque de dos dinámicos con puertas inhumanas. Vaya progresion, el primer día que no me canteé hasta hoy que pude enlazar todos los pasos... Tras 16 pegues en 6 días. K contento!! Y k motivación!!","","redpoint","spain","Madrid"
"sport","Florida","Rodellar","la surgencia","8c","2015-08-01","#2go               Sueño hecho realidad, nunca pense que llegaria a hacer 8c!! Rutonazo de 40 metros. Diossssss!! si ni si quiera iba a escalar hoy. De coña al segundo y en el día, el primer pegue caigo al flash en el primer largo y en el segundo sin esperarmelo la hago entera!! apretando en el boulder a muerte, un boulder k sera 7b+ o 7c. Y lo mejor triplete con los putos makinas de Hector y Octavio. A CELEBRARLOOOOO!!","#2go Sueño hecho realidad, nunca pense que llegaria a hacer 8c!! Rutonazo de 40 metros. Diossssss!! si ni si quiera iba a escalar hoy. De coña al segundo y en el día, el primer pegue caigo al flash en el primer largo y en el segundo sin esperarmelo la hago entera!! apretando en el boulder a muerte, un boulder k sera 7b+ o 7c. Y lo mejor triplete con los putos makinas de Hector y Octavio. A CELEBRARLOOOOO!!","","redpoint","spain",""
"sport","Sur la route de Madison","Rodellar","piscinieta","8b+","2020-08-08","#2go               No vi un canto a vista... 8b/+ supongo.","#2go No vi un canto a vista... 8b/+ supongo.","","redpoint","spain",""
"sport","La persistencia de la memoria","Rodellar","el museo","8b+","2020-08-07","He roto un canto.","He roto un canto.","","redpoint","spain",""
"sport","Mc Fly","La cova de l'ocell","","8b+","2020-06-21","#2go               Para mí 8b+. Muy atlético y muy guapo lástima que estaba sucia y no se haga...","#2go Para mí 8b+. Muy atlético y muy guapo lástima que estaba sucia y no se haga...","","redpoint","spain",""
"sport","Essencia del bages","Calders","central","8b+","2020-05-25","Vaya apretón, liandola a vista como siempre... Pero que motivación!","Vaya apretón, liandola a vista como siempre... Pero que motivación!","","onsight","spain",""
"sport","Cliqui-Claca","Calders","la cova","8b+","2020-05-24","#2go               Que pena no ver un canto.","#2go Que pena no ver un canto.","","redpoint","spain",""
"sport","Identifacation y placas","Oliana","oliana","8b+","2020-03-08","#2go               Super buena qué pena el pegue a vista... 8b+/c supongo.","#2go Super buena qué pena el pegue a vista... 8b+/c supongo.","","redpoint","spain","Barcelona"
"sport","Gorilas en la niebla","Oliana","oliana","8b+","2020-02-24","#2go               Muy bonita! Lastima caerme en la placa a vista...","#2go Muy bonita! Lastima caerme en la placa a vista...","","redpoint","spain","Barcelona"
"sport","The sugus company","cueva del arenal","","8b+","2020-01-23","#2go               8b+/c muy cerca a vista.","#2go 8b+/c muy cerca a vista.","","redpoint","spain",""
"sport","Baby boy","Cuenca","piscinas","8b+","2020-01-12","Muy buena como todas las de Darek. 8b+/c con primer ascenso de Piotr a vista!!","Muy buena como todas las de Darek. 8b+/c con primer ascenso de Piotr a vista!!","","redpoint","spain",""
"sport","Cambaral","Cuenca","museo de los horrores","8b+","2020-01-12","#2go               Muy muy buena y divertida entre 8b+ y 8b+/c","#2go Muy muy buena y divertida entre 8b+ y 8b+/c","","redpoint","spain",""
"sport","l-mens","Montsant","raco de misa 7d89a","8b+","2020-01-03","Que buena que apretón! Me gusto mucho ahora a por 8c!!!","Que buena que apretón! Me gusto mucho ahora a por 8c!!!","","onsight","spain",""
"sport","Super Vixens","Unknown Crag","","8b+","2020-01-02","Que chula! Penúltimo mov a vista... 8b/+","Que chula! Penúltimo mov a vista... 8b/+","","redpoint","spain","Margalef"
"sport","Diario de un loco","Cuenca","rincon de la ermita","8b+","2019-10-27","#2go               Brutal brutal! Otra que dejó cerca a vista...","#2go Brutal brutal! Otra que dejó cerca a vista...","","redpoint","spain",""
"sport","Taladrina","Cuenca","rincon de la ermita","8b+","2019-10-21","#2go               Por fin le doy que buena es! Y que cerca de hacer a vista...","#2go Por fin le doy que buena es! Y que cerca de hacer a vista...","","redpoint","spain",""
"sport","Geminis","Rodellar","gran boveda","8b+","2019-08-29","#2go               Último paso a vista... Pero que buena!!","#2go Último paso a vista... Pero que buena!!","","redpoint","spain",""
"sport","Los 40 ladrones","Rodellar","ali baba","8b+","2019-08-28","Igual fácil entre 8b y 8b+ pero muy de truco. 1 pegue hace dos años y hoy al 2°p.","Igual fácil entre 8b y 8b+ pero muy de truco. 1 pegue hace dos años y hoy al 2°p.","","redpoint","spain",""
"sport","mundo feliz","Villanueva del Rosario","chilam balam","8b+","2019-06-13","Brutal muy muy muy buena! Gracias al flash de Octa!","Brutal muy muy muy buena! Gracias al flash de Octa!","","flash","spain",""
"sport","Queimada","Villanueva del Rosario","chilam balam","8b+","2019-06-13","Viva las chorreras casi perdono arriba. Gracias otra vez al cante de Octa para lo de arriba. 8b+ bastante fácil pero no sé...","Viva las chorreras casi perdono arriba. Gracias otra vez al cante de Octa para lo de arriba. 8b+ bastante fácil pero no sé...","","redpoint","spain",""
"sport","Rainbow","Villanueva del Rosario","chilam","8b+","2019-05-06","#2go               Quizás fácil para el grado pero brutal de buena!","#2go Quizás fácil para el grado pero brutal de buena!","","redpoint","spain",""
"sport","N.N.","Mallorca","","8b+","2019-03-10","#2go               Brutal lo mejor que he hecho!","#2go Brutal lo mejor que he hecho!","","redpoint","spain",""
"sport","Dame Criptonita","Reguchillo","","8b+","2019-01-03","Aquí todas son buenas! Casi al flash y caída arriba tonta al 2°p... 8b/+","Aquí todas son buenas! Casi al flash y caída arriba tonta al 2°p... 8b/+","","redpoint","spain",""
"sport","Poeta en salsa","Patones","","8b+","2018-09-18","#FA                La última combo que me da en la cabeza en este muro jajaja de grado ni idea tengo muy pillado el miro... 8b o 8b/+","#FA La última combo que me da en la cabeza en este muro jajaja de grado ni idea tengo muy pillado el miro... 8b o 8b/+","","redpoint","spain","Madrid"
"sport","bolitxe","Patones","desmond","8b+","2018-08-24","#2go               Siempre hay trabajo en patones... Muy morfo!","#2go Siempre hay trabajo en patones... Muy morfo!","","redpoint","spain","Madrid"
"sport","El chorreras o la belle inconue","Rodellar","pince sans rire","8b+","2018-07-21","#2go               De lo mejor que he hecho en Rodellar! 8b/+","#2go De lo mejor que he hecho en Rodellar! 8b/+","","redpoint","spain",""
"sport","Pan y aroma","Patones","","8b+","2018-07-14","#FA                8b/+. Coge la ultima cinta y el último bloque de panorama.","#FA 8b/+. Coge la ultima cinta y el último bloque de panorama.","","redpoint","spain","Madrid"
"sport","Posible Mision","Patones","stradivarius f7c4d","8b+","2018-04-18","Sin el tallado. No se quien lo ha hecho ni nada... Pero esta interesante! De esta manera la vía esta en un solo movimiento!","Sin el tallado. No se quien lo ha hecho ni nada... Pero esta interesante! De esta manera la vía esta en un solo movimiento!","","redpoint","spain","Madrid"
"sport","Via Del Quim","Unknown Crag","","8b+","2018-03-31","Brutal de resis.","Brutal de resis.","","redpoint","spain","Margalef"
"sport","Falconetti","Montsant","raco de misa 7d89a","8b+","2017-12-31","Increible luchada! Justo antes de acababar el año! Que contentoooo","Increible luchada! Justo antes de acababar el año! Que contentoooo","","onsight","spain",""
"sport","Kalea borroca","Unknown Crag","","8b+","2017-12-30","Brutal! Buen pegue a vista pero al final al 3°","Brutal! Buen pegue a vista pero al final al 3°","","redpoint","spain","Siurana"
"sport","Mr Cheki","Unknown Crag","","8b+","2017-12-28","Buenisima muy a bloque.","Buenisima muy a bloque.","","redpoint","spain","Siurana"
"sport","La Fanatica","Rodellar","surgencia","8b+","2017-08-15","Oleeeee que contento!! Mi via mas dura al flash!! Y ademas con este ruton!! Aprovechando ese pico de fuerza y ese flash milimétrico de Octavio. Que contento! Y que apretón!","Oleeeee que contento!! Mi via mas dura al flash!! Y ademas con este ruton!! Aprovechando ese pico de fuerza y ese flash milimétrico de Octavio. Que contento! Y que apretón!","","flash","spain",""
"sport","Los voladores de papantla","Rodellar","las ventanas del mascun","8b+","2017-08-06","Muy buena y muy a bloque. Ahora turno de Jerome y octa! 5 pegues.","Muy buena y muy a bloque. Ahora turno de Jerome y octa! 5 pegues.","","redpoint","spain",""
"sport","Botanics","Rodellar","las ventanas del mascun","8b+","2017-07-29","#2go               Vaya mierda de pegue al flash... Aunque luego toco pegue coñorge!! Jaja. Gracias por los ánimos a todo el sector. En mi opinión 8b/+ de pura pila.","#2go Vaya mierda de pegue al flash... Aunque luego toco pegue coñorge!! Jaja. Gracias por los ánimos a todo el sector. En mi opinión 8b/+ de pura pila.","","redpoint","spain",""
"sport","El Salto del Angel","Rodellar","gran boveda","8b+","2017-07-14","cortita y dura como me gusta!! Encadeno haciendo coñorge y chapando la R con los codos en Cuenca.","cortita y dura como me gusta!! Encadeno haciendo coñorge y chapando la R con los codos en Cuenca.","","redpoint","spain",""
"sport","Amigo de lo ajeno","La Pedriza","","8b+","2017-07-04","sica pero con gusto. Al segundo pegue perdona cayendome para ir a la r, al tercero sin perdon! Gracias por los animos de todo el sector!","sica pero con gusto. Al segundo pegue perdona cayendome para ir a la r, al tercero sin perdon! Gracias por los animos de todo el sector!","","redpoint","spain","Madrid"
"sport","tetas de madera","Patones","","8b+","2017-07-03","Increible via en el sector desmond en la que poca gente se mete a probar. El año pasado la probe varios días e hice su variante, hoy sorpreson en el 2ºp. Resistencia muy corta sobre dinámicos y bidedos muy cortos. Pone 8a+ en la guía, pero creo que no baja de 8b... En mi opinion 8b/+","Increible via en el sector desmond en la que poca gente se mete a probar. El año pasado la probe varios días e hice su variante, hoy sorpreson en el 2ºp. Resistencia muy corta sobre dinámicos y bidedos muy cortos. Pone 8a+ en la guía, pero creo que no baja de 8b... En mi opinion 8b/+","","redpoint","spain","Madrid"
"sport","Aitzol","Unknown Crag","","8b+","2017-04-29","Sin comentarios...","Sin comentarios...","","redpoint","spain","Margalef"
"sport","Hulk","Rodellar","ali baba","8b+","2017-04-13","Increible via de fuerza-resistencia. No puedo opinar sobre el grado porque es mi estilo asique no se... 3p hoy + 2 el año pasado. A seguir!!","Increible via de fuerza-resistencia. No puedo opinar sobre el grado porque es mi estilo asique no se... 3p hoy + 2 el año pasado. A seguir!!","","redpoint","spain",""
"sport","Caprichos de lujuria","Rodellar","aquest any si","8b+","2017-04-12","Increíble via a bloque que parecía no ser muy buena... Me cago al segundo pegue y me engancho a la cinta, al tercero no había perdon!","Increíble via a bloque que parecía no ser muy buena... Me cago al segundo pegue y me engancho a la cinta, al tercero no había perdon!","","redpoint","spain",""
"sport","Hemisferio","Fin del mundo","","8b+","2016-10-08","#2go               vaya luchada!! pero que via tan buena!! Gracias a los presentes por los animos y al aseguramiento octavio-sergio jaja. 8b+ suave o puede que 8b/+, bueno sea lo que sea muy contento!!","#2go vaya luchada!! pero que via tan buena!! Gracias a los presentes por los animos y al aseguramiento octavio-sergio jaja. 8b+ suave o puede que 8b/+, bueno sea lo que sea muy contento!!","","redpoint","spain","Madrid"
"sport","Tripa de conejo","Rodellar","las ventanas del mascun","8b+","2016-07-17","#2go               Creo k igual k ixeia de dura 8b/+, aunk de un estilo diferente, pasos más fáciles pero sin ningún reposo. Saco mi Coñorge al 2°p!!","#2go Creo k igual k ixeia de dura 8b/+, aunk de un estilo diferente, pasos más fáciles pero sin ningún reposo. Saco mi Coñorge al 2°p!!","","redpoint","spain",""
"sport","Ixeia","Rodellar","las ventanas del mascun","8b+","2016-07-13","8b/8b+. Muy buena de mucha conti, 3 pegues.vaya triplete con Octavio y Lucas!!","8b/8b+. Muy buena de mucha conti, 3 pegues.vaya triplete con Octavio y Lucas!!","","redpoint","spain",""
"sport","Mata y trae","Somaén","","8b+","2016-05-07","4 pegues, 2 días. ""coña y trae""!!","4 pegues, 2 días. ""coña y trae""!!","","redpoint","spain","Madrid"
"sport","Se me abre el Alan","Patones","","8b+","2015-09-12","#FA                Viaca de Alan y Cristian en el sector muro erótico. Trata en hacer ""Dios da pañuelos al que no tiene mocos"" (8a+) y hacer toda la trave por el borde del techo hasta el poder de zeus, unos 30m y 60movimientos. 8 pegues sin contar con la r1. Cuando la pruebas facil, pero luego encadenando se te hacen los pasos inhumanos. Espero k se repita!! Muy Buena!!","#FA Viaca de Alan y Cristian en el sector muro erótico. Trata en hacer ""Dios da pañuelos al que no tiene mocos"" (8a+) y hacer toda la trave por el borde del techo hasta el poder de zeus, unos 30m y 60movimientos. 8 pegues sin contar con la r1. Cuando la pruebas facil, pero luego encadenando se te hacen los pasos inhumanos. Espero k se repita!! Muy Buena!!","","redpoint","spain","Madrid"
"sport","Me abren para que me taladren","Patones","pasarela","8b+","2015-08-12","13 pegues, 4 días. Primera repetición después del ascenso de kimy. Resis corta con movimientos aleatorios. SUPER CONTENTO!! MOTIVACION!! https://www.youtube.com/watch?v=dw9igR7bj_E","13 pegues, 4 días. Primera repetición después del ascenso de kimy. Resis corta con movimientos aleatorios. SUPER CONTENTO!! MOTIVACION!! https://www.youtube.com/watch?v=dw9igR7bj\_E","","redpoint","spain","Madrid"
"sport","Pepas malignas","Rodellar","la palomera","8b+","2015-07-27","Pepes malins o pepas malignas? En la palomera, Increíble de buena!!! Muchos pegues en semana santa y ahora en verano en dos días. Para mi muy dura para 8b, yo creo k sera 8b/8b+ o igual 8b+. La vía más guapa que escalé nunca, no se si la más dura pero desde luego la que más me a costado. Empotres, boulder-reposo, chorreras, un lance al final... increíble!! Era mi verdadero objetivo de este verano. A seguir!!","Pepes malins o pepas malignas? En la palomera, Increíble de buena!!! Muchos pegues en semana santa y ahora en verano en dos días. Para mi muy dura para 8b, yo creo k sera 8b/8b+ o igual 8b+. La vía más guapa que escalé nunca, no se si la más dura pero desde luego la que más me a costado. Empotres, boulder-reposo, chorreras, un lance al final... increíble!! Era mi verdadero objetivo de este verano. A seguir!!","","redpoint","spain",""
"sport","Pequena estrella","Rodellar","piscineta","8b+","2015-07-25","3 pegues (2 días). Muy muy buena!! Buen apretón chillando en todos los movimientos de la sección dura. Todavía no me lo creo cuando la probé pensé k me iba a costar muchos días pero al final con motivación todo sale!! Puede que 8b/+ o 8b. A seguir!! A muerte los últimos días!!!","3 pegues (2 días). Muy muy buena!! Buen apretón chillando en todos los movimientos de la sección dura. Todavía no me lo creo cuando la probé pensé k me iba a costar muchos días pero al final con motivación todo sale!! Puede que 8b/+ o 8b. A seguir!! A muerte los últimos días!!!","","redpoint","spain",""
"sport","Dancing with myself","El Vellon","","8b+","2014-12-06","Dios k contento!!! Despues de 11 pegues y 4 días de curro por fin la puedo hacer!! Gracias por los apoyos de todos durante estos días!! Espero que esto siga!! https://www.youtube.com/watch?v=n22wOI5J-s8","Dios k contento!!! Despues de 11 pegues y 4 días de curro por fin la puedo hacer!! Gracias por los apoyos de todos durante estos días!! Espero que esto siga!! https://www.youtube.com/watch?v=n22wOI5J-s8","","redpoint","spain","Madrid"
"sport","akelarre r2","Ilarduia","","8b","2020-09-01","Buena entre las buenas me ha encantado!! 8b/+ supongo. Mi octavo a vista n° 100!!","Buena entre las buenas me ha encantado!! 8b/+ supongo. Mi octavo a vista n° 100!!","","onsight","spain",""
"sport","Gentilzubi","Baltzola","barnekaldea c","8b","2020-08-31","Muy divertida resis corta.","Muy divertida resis corta.","","onsight","spain","Bilbao"
"sport","El mon al revés","Sant Miquel del Fai","la bauma bf433","8b","2020-07-16","#2go","#2go","","redpoint","spain",""
"sport","El nou Passeig","Sant Miquel del Fai","cova","8b","2020-07-13","8a+/b.","8a+/b.","","onsight","spain",""
"sport","Tocant el Cel","La cova de l'ocell","la cova del oceill","8b","2020-07-02","8a+/b. Caí para ir a la cadena por liante.","8a+/b. Caí para ir a la cadena por liante.","","redpoint","spain",""
"sport","Made in calders","Calders","cova","8b","2020-05-25","#2go               Bruta.","#2go Bruta.","","redpoint","spain",""
"sport","Bentafia","Calders","calders classic","8b","2020-05-25","#2go               1° pegue no me podía ir sin hacer una combo.","#2go 1° pegue no me podía ir sin hacer una combo.","","redpoint","spain",""
"sport","Crit i Cant","Calders","calders","8b","2020-05-24","#2go               Fácil para el grado quizás 8a+/b. Había hecho el final con ratafia.","#2go Fácil para el grado quizás 8a+/b. Había hecho el final con ratafia.","","redpoint","spain",""
"sport","Ratafia","Calders","desplom gran","8b","2020-05-20","#2go               Último movimiento duro a vista para variar...","#2go Último movimiento duro a vista para variar...","","redpoint","spain",""
"sport","Picos Pardos","Oliana","contrafort de rumbau","8b","2020-02-09","#2go               que liniote y como pincha","#2go que liniote y como pincha","","redpoint","spain","Barcelona"
"sport","Marroncita","Oliana","contrafort de rumbau","8b","2020-02-07","#2go","#2go","","redpoint","spain","Barcelona"
"sport","El excusómetro","cueva del arenal","","8b","2020-01-23","#2go               Para ir a la cadena a vista... Muy divertida!","#2go Para ir a la cadena a vista... Muy divertida!","","redpoint","spain",""
"sport","Batuka","Unknown Crag","","8b","2020-01-06","","","","redpoint","spain","Margalef"
"sport","El ball del triceps","Unknown Crag","","8b","2020-01-02","Que buena y que luchada abajo","Que buena y que luchada abajo","","onsight","spain","Margalef"
"sport","Migranya","Unknown Crag","","8b","2019-12-27","#2go               Chula","#2go Chula","","redpoint","spain","Siurana"
"sport","La trencatranques","Unknown Crag","","8b","2019-12-26","Muy buena y buen apretón! Entre 8a+/b y 8b fácil...","Muy buena y buen apretón! Entre 8a+/b y 8b fácil...","","onsight","spain","Margalef"
"sport","Luke Skywalker","Cuenca","piscinas","8b","2019-10-21","#2go               Super buena! 8a+/b o asi... Un pegue hace un año que caí cerca a vista y hoy a vistaflash jejeje","#2go Super buena! 8a+/b o asi... Un pegue hace un año que caí cerca a vista y hoy a vistaflash jejeje","","redpoint","spain",""
"sport","Alter Ego","Rodellar","gran boveda","8b","2019-09-03","Buenísima! Primer pegue pero ya me sé la mitad de la vía...","Buenísima! Primer pegue pero ya me sé la mitad de la vía...","","redpoint","spain",""
"sport","da vinci","Rodellar","el museo","8b","2019-08-31","Vía brutal y rara de leer! Buen pegue!","Vía brutal y rara de leer! Buen pegue!","","onsight","spain",""
"sport","Cada loco con su tema","Rodellar","piscineta","8b","2019-08-30","Lo mejor de lo mejor! Leí mejor que nunca! Sobre 8b/+ o 8b duro supongo.","Lo mejor de lo mejor! Leí mejor que nunca! Sobre 8b/+ o 8b duro supongo.","","onsight","spain",""
"sport","Capilla sixtina","Rodellar","","8b","2019-08-22","#2go               Brutal de regles perfectas.","#2go Brutal de regles perfectas.","","redpoint","spain",""
"sport","Jardín de las delicias","Rodellar","","8b","2019-08-22","#2go               FA de Octavio muy buena de truco","#2go FA de Octavio muy buena de truco","","redpoint","spain",""
"sport","Olympia","Rodellar","la surgencia","8b","2019-08-21","#2go               Muy buena lástima el caerme casi fuera a vista...","#2go Muy buena lástima el caerme casi fuera a vista...","","redpoint","spain",""
"sport","Killo No Empalagues","Rodellar","bikini","8b","2019-08-12","Buena y rancia. Mínimo 8b para mí pero no sé...4 chapas!","Buena y rancia. Mínimo 8b para mí pero no sé...4 chapas!","","redpoint","spain",""
